-134.47,-132.948,-131.219,-128.937,-126.382,-123.076,-117.768,-112.011,-105.248,-96.0372,-84.2606,-62.8272,-22.5432,22.5432,62.8272,84.2606,96.0372,105.248,112.011,117.768,123.076,126.382,128.937,131.219,132.948,134.47,136.096,137.566,139.229,140.767,142.959,145.216,147.57,149.843,152.228,154.423,156.175,156.384,153.052,146.268,138.443,130.274,122.2,114.939,107.733,101.072,94.7701,89.5515,84.5701,80.2181,76.1882,72.6553,69.4914,66.4088,63.6953,61.0197,56.7824,53.4036,49.0035,43.6373,38.1543,30.7573,13.5964,-13.5964,-30.7573,-38.1543,-43.6373,-49.0035,-53.4036,-56.7824,-61.0197,-63.6953,-66.4088,-69.4914,-72.6553,-76.1882,-80.2181,-84.5701,-89.5515,-94.7701,-101.072,-107.733,-114.939,-122.2,-130.274,-138.443,-146.268,-153.052,-156.384,-156.175,-154.423,-152.228,-149.843,-147.57,-145.216,-142.959,-140.767,-139.229,-137.566,-136.096
-144.656,-142.761,-140.668,-138.165,-134.391,-130.262,-125.768,-119.99,-111.928,-102.545,-89.8068,-64.9029,-22.7323,22.7323,64.9029,89.8068,102.545,111.928,119.99,125.768,130.262,134.391,138.165,140.668,142.761,144.656,146.495,148.414,150.314,152.969,154.946,157.377,159.944,163.117,166.006,168.637,170.981,171.183,167.873,161.084,152.772,144.074,135.768,127.624,120.24,113.304,107.279,100.987,95.8028,91.0319,86.786,82.9404,79.4402,76.1517,72.2128,68.5114,65.5243,61.9066,56.457,50.5496,44.4132,34.9578,15.4306,-15.4306,-34.9578,-44.4132,-50.5496,-56.457,-61.9066,-65.5243,-68.5114,-72.2128,-76.1517,-79.4402,-82.9404,-86.786,-91.0319,-95.8028,-100.987,-107.279,-113.304,-120.24,-127.624,-135.768,-144.074,-152.772,-161.084,-167.873,-171.183,-170.981,-168.637,-166.006,-163.117,-159.944,-157.377,-154.946,-152.969,-150.314,-148.414,-146.495
-154.841,-152.506,-150.157,-147.35,-144.151,-140.349,-134.335,-126.456,-118.724,-108.713,-95.5554,-67.2906,-23.3758,23.3758,67.2906,95.5554,108.713,118.724,126.456,134.335,140.349,144.151,147.35,150.157,152.506,154.841,156.781,158.945,161.361,163.64,166.448,169.347,173.081,176.358,179.621,182.769,185.493,185.771,182.46,175.729,166.842,157.881,149.185,140.904,132.474,125.23,118.395,112.372,106.748,101.761,97.3837,93.189,89.4633,85.7797,82.5977,79.3833,74.5997,68.8038,63.4078,57.6241,50.2372,39.9628,17.4706,-17.4706,-39.9628,-50.2372,-57.6241,-63.4078,-68.8038,-74.5997,-79.3833,-82.5977,-85.7797,-89.4633,-93.189,-97.3837,-101.761,-106.748,-112.372,-118.395,-125.23,-132.474,-140.904,-149.185,-157.881,-166.842,-175.729,-182.46,-185.771,-185.493,-182.769,-179.621,-176.358,-173.081,-169.347,-166.448,-163.64,-161.361,-158.945,-156.781
-164.748,-162.193,-159.54,-156.437,-153.073,-147.24,-142.464,-135.334,-126.493,-114.94,-100.281,-69.7536,-24.4484,24.4484,69.7536,100.281,114.94,126.493,135.334,142.464,147.24,153.073,156.437,159.54,162.193,164.748,166.971,169.406,172.153,174.736,178.372,181.505,185.354,188.981,193.077,196.875,199.73,200.26,196.961,190.071,180.925,171.602,162.168,153.416,144.813,137.207,129.703,123.592,117.655,112.436,107.808,103.434,99.4391,95.5878,92.0157,86.5271,83.1623,78.1248,72.1772,64.8312,55.8445,44.9447,19.474,-19.474,-44.9447,-55.8445,-64.8312,-72.1772,-78.1248,-83.1623,-86.5271,-92.0157,-95.5878,-99.4391,-103.434,-107.808,-112.436,-117.655,-123.592,-129.703,-137.207,-144.813,-153.416,-162.168,-171.602,-180.925,-190.071,-196.961,-200.26,-199.73,-196.875,-193.077,-188.981,-185.354,-181.505,-178.372,-174.736,-172.153,-169.406,-166.971
-174.375,-171.755,-168.757,-165.449,-160.712,-157.229,-150.388,-142.956,-132.624,-121.361,-104.591,-71.5249,-24.9279,24.9279,71.5249,104.591,121.361,132.624,142.956,150.388,157.229,160.712,165.449,168.757,171.755,174.375,177.071,179.986,182.893,186.667,189.643,193.658,197.707,202.105,206.402,210.723,213.906,214.777,211.482,204.254,194.961,185.131,175.501,165.752,157.15,149.005,142.081,134.769,128.718,123.054,118.057,113.596,109.298,105.258,100.419,97.5178,91.6104,85.4609,79.0373,71.6198,62.0448,49.0615,20.118,-20.118,-49.0615,-62.0448,-71.6198,-79.0373,-85.4609,-91.6104,-97.5178,-100.419,-105.258,-109.298,-113.596,-118.057,-123.054,-128.718,-134.769,-142.081,-149.005,-157.15,-165.752,-175.501,-185.131,-194.961,-204.254,-211.482,-214.777,-213.906,-210.723,-206.402,-202.105,-197.707,-193.658,-189.643,-186.667,-182.893,-179.986,-177.071
-184.002,-181.165,-177.936,-174.297,-170.178,-163.508,-157.64,-149.254,-139.847,-127.731,-108.809,-73.0088,-24.2438,24.2438,73.0088,108.809,127.731,139.847,149.254,157.64,163.508,170.178,174.297,177.936,181.165,184.002,187.125,190.237,193.479,197.019,201.234,205.825,210.415,214.979,219.656,224.362,228.072,228.995,225.785,218.397,208.841,198.49,188.281,178.815,169.696,160.93,152.889,145.836,139.476,133.657,128.307,123.64,119.147,114.816,110.614,104.42,99.5499,92.992,86.2341,78.0603,68.3152,52.5685,20.5275,-20.5275,-52.5685,-68.3152,-78.0603,-86.2341,-92.992,-99.5499,-104.42,-110.614,-114.816,-119.147,-123.64,-128.307,-133.657,-139.476,-145.836,-152.889,-160.93,-169.696,-178.815,-188.281,-198.49,-208.841,-218.397,-225.785,-228.995,-228.072,-224.362,-219.656,-214.979,-210.415,-205.825,-201.234,-197.019,-193.479,-190.237,-187.125
-193.629,-190.475,-186.94,-183.01,-178.446,-173.649,-165.386,-157.618,-147.075,-133.787,-113.026,-74.5078,-24.6889,24.6889,74.5078,113.026,133.787,147.075,157.618,165.386,173.649,178.446,183.01,186.94,190.475,193.629,197.09,200.443,204.1,207.866,212.337,217.416,222.136,227.396,232.862,237.86,242.022,242.804,239.601,232.415,222.528,211.696,200.99,191.003,181.699,172.464,164.138,156.941,150.209,144.195,138.557,133.61,128.845,124.248,119.566,115.317,108.028,102.388,94.3377,84.6699,74.273,56.4527,21.6603,-21.6603,-56.4527,-74.273,-84.6699,-94.3377,-102.388,-108.028,-115.317,-119.566,-124.248,-128.845,-133.61,-138.557,-144.195,-150.209,-156.941,-164.138,-172.464,-181.699,-191.003,-200.99,-211.696,-222.528,-232.415,-239.601,-242.804,-242.022,-237.86,-232.862,-227.396,-222.136,-217.416,-212.337,-207.866,-204.1,-200.443,-197.09
-203.256,-199.697,-195.972,-191.524,-186.016,-179.476,-172.858,-163.972,-152.781,-139.423,-117.492,-75.7619,-25.4631,25.4631,75.7619,117.492,139.423,152.781,163.972,172.858,179.476,186.016,191.524,195.972,199.697,203.256,206.899,210.559,214.653,219.434,223.848,228.954,234.107,240.168,245.853,251.307,255.595,256.4,253.219,246.181,235.927,224.837,214.096,203.325,193.629,184.332,176.156,167.995,160.876,154.606,148.807,143.522,138.596,133.502,127.878,121.687,116.352,109.448,100.677,91.2643,79.7731,60.449,23.0414,-23.0414,-60.449,-79.7731,-91.2643,-100.677,-109.448,-116.352,-121.687,-127.878,-133.502,-138.596,-143.522,-148.807,-154.606,-160.876,-167.995,-176.156,-184.332,-193.629,-203.325,-214.096,-224.837,-235.927,-246.181,-253.219,-256.4,-255.595,-251.307,-245.853,-240.168,-234.107,-228.954,-223.848,-219.434,-214.653,-210.559,-206.899
-212.884,-208.834,-204.734,-200.135,-195.221,-189.613,-180.693,-170.724,-159.771,-145.049,-120.689,-76.5008,-26.6501,26.6501,76.5008,120.689,145.049,159.771,170.724,180.693,189.613,195.221,200.135,204.734,208.834,212.884,216.61,220.677,225.003,229.424,234.572,240.149,246.511,252.295,258.634,264.647,268.93,269.961,266.777,259.658,249.246,237.949,226.538,215.935,205.223,195.603,186.712,178.844,171.57,164.944,159.057,153.374,148.107,142.811,137.916,132.808,124.954,116.826,108.336,98.0792,85.0987,63.439,23.9806,-23.9806,-63.439,-85.0987,-98.0792,-108.336,-116.826,-124.954,-132.808,-137.916,-142.811,-148.107,-153.374,-159.057,-164.944,-171.57,-178.844,-186.712,-195.603,-205.223,-215.935,-226.538,-237.949,-249.246,-259.658,-266.777,-269.961,-268.93,-264.647,-258.634,-252.295,-246.511,-240.149,-234.572,-229.424,-225.003,-220.677,-216.61
-222.318,-217.871,-213.448,-208.579,-203.076,-195.113,-188.164,-178.921,-166.082,-150.499,-123.274,-77.5028,-25.8949,25.8949,77.5028,123.274,150.499,166.082,178.921,188.164,195.113,203.076,208.579,213.448,217.871,222.318,226.157,230.49,235.201,240.003,245.973,251.536,257.803,264.355,271.199,277.696,282.179,283.469,280.344,272.925,262.5,250.818,239.01,227.55,216.786,207.1,197.621,189.607,182,175.152,169.161,163.162,157.63,152.158,146.465,138.741,132.956,125.474,115.933,104.587,90.5417,65.9535,23.5165,-23.5165,-65.9535,-90.5417,-104.587,-115.933,-125.474,-132.956,-138.741,-146.465,-152.158,-157.63,-163.162,-169.161,-175.152,-182,-189.607,-197.621,-207.1,-216.786,-227.55,-239.01,-250.818,-262.5,-272.925,-280.344,-283.469,-282.179,-277.696,-271.199,-264.355,-257.803,-251.536,-245.973,-240.003,-235.201,-230.49,-226.157
-231.173,-226.747,-222.042,-216.854,-210.262,-204.984,-195.686,-184.955,-171.808,-155.889,-125.728,-78.8286,-25.6213,25.6213,78.8286,125.728,155.889,171.808,184.955,195.686,204.984,210.262,216.854,222.042,226.747,231.173,235.608,240.202,245.173,251.158,256.365,262.688,269.696,276.795,283.588,290.463,295.259,296.417,293.371,285.997,275.569,263.452,251.44,239.443,228.345,218.215,209.386,200.188,192.354,185.305,178.829,172.841,167.058,161.313,154.645,149.862,141.411,131.695,121.991,110.803,95.9808,68.5413,23.7715,-23.7715,-68.5413,-95.9808,-110.803,-121.991,-131.695,-141.411,-149.862,-154.645,-161.313,-167.058,-172.841,-178.829,-185.305,-192.354,-200.188,-209.386,-218.215,-228.345,-239.443,-251.44,-263.452,-275.569,-285.997,-293.371,-296.417,-295.259,-290.463,-283.588,-276.795,-269.696,-262.688,-256.365,-251.158,-245.173,-240.202,-235.608
-240.028,-235.456,-230.389,-224.964,-219.007,-209.908,-202.635,-191.315,-178.836,-160.998,-128.098,-79.3889,-26.1274,26.1274,79.3889,128.098,160.998,178.836,191.315,202.635,209.908,219.007,224.964,230.389,235.456,240.028,244.946,250.029,255.156,260.737,267.353,273.921,281.358,288.468,296.037,302.962,308.03,308.995,305.979,298.916,288.357,275.864,263.216,251.725,240.059,229.627,219.546,210.785,202.849,195.362,188.496,182.377,176.277,170.317,164.307,155.589,149.116,139.767,129.535,116.787,101.207,70.995,24.522,-24.522,-70.995,-101.207,-116.787,-129.535,-139.767,-149.116,-155.589,-164.307,-170.317,-176.277,-182.377,-188.496,-195.362,-202.849,-210.785,-219.546,-229.627,-240.059,-251.725,-263.216,-275.864,-288.357,-298.916,-305.979,-308.995,-308.03,-302.962,-296.037,-288.468,-281.358,-273.921,-267.353,-260.737,-255.156,-250.029,-244.946
-248.883,-244.028,-238.693,-232.791,-226.247,-219.873,-209.186,-198.559,-184.307,-165.673,-130.394,-79.3373,-27.2297,27.2297,79.3373,130.394,165.673,184.307,198.559,209.186,219.873,226.247,232.791,238.693,244.028,248.883,254.173,259.427,265.063,270.915,277.493,284.932,292.006,300.188,308.215,315.365,320.455,321.42,318.414,311.608,300.758,288.086,275.443,262.909,251.622,240.342,230.259,221.317,212.935,205.333,198.164,191.804,185.479,179.055,172.426,166.518,156.781,148.036,136.205,122.828,105.809,72.5782,25.6454,-25.6454,-72.5782,-105.809,-122.828,-136.205,-148.036,-156.781,-166.518,-172.426,-179.055,-185.479,-191.804,-198.164,-205.333,-212.935,-221.317,-230.259,-240.342,-251.622,-262.909,-275.443,-288.086,-300.758,-311.608,-318.414,-321.42,-320.455,-315.365,-308.215,-300.188,-292.006,-284.932,-277.493,-270.915,-265.063,-259.427,-254.173
-257.738,-252.469,-246.8,-240.582,-233.218,-224.278,-215.49,-203.691,-189.832,-169.684,-132.246,-79.7843,-27.5577,27.5577,79.7843,132.246,169.684,189.832,203.691,215.49,224.278,233.218,240.582,246.8,252.469,257.738,263.251,268.772,274.798,281.655,288.346,295.923,303.508,311.844,320.095,327.728,332.633,333.872,330.867,323.937,313.098,300.395,287.449,274.733,263.037,251.646,241.584,231.694,222.985,215.178,207.831,201.124,194.5,187.782,180.339,171.677,164.011,153.992,142.324,129.12,109.903,74.1679,25.7011,-25.7011,-74.1679,-109.903,-129.12,-142.324,-153.992,-164.011,-171.677,-180.339,-187.782,-194.5,-201.124,-207.831,-215.178,-222.985,-231.694,-241.584,-251.646,-263.037,-274.733,-287.449,-300.395,-313.098,-323.937,-330.867,-333.872,-332.633,-327.728,-320.095,-311.844,-303.508,-295.923,-288.346,-281.655,-274.798,-268.772,-263.251
-266.594,-260.765,-254.9,-248.362,-241.563,-234.067,-222.454,-210.523,-195.989,-173.601,-133.517,-81.1157,-26.3324,26.3324,81.1157,133.517,173.601,195.989,210.523,222.454,234.067,241.563,248.362,254.9,260.765,266.594,272.169,278.032,284.353,290.739,298.033,306.141,314.632,322.759,331.712,339.673,344.545,345.974,343.115,335.89,325.265,312.427,298.839,286.233,273.759,262.007,251.345,241.899,232.975,224.889,217.498,210.324,203.537,196.505,189.694,182.628,171.948,161.738,149.941,135.189,114.042,76.1367,25.1145,-25.1145,-76.1367,-114.042,-135.189,-149.941,-161.738,-171.948,-182.628,-189.694,-196.505,-203.537,-210.324,-217.498,-224.889,-232.975,-241.899,-251.345,-262.007,-273.759,-286.233,-298.839,-312.427,-325.265,-335.89,-343.115,-345.974,-344.545,-339.673,-331.712,-322.759,-314.632,-306.141,-298.033,-290.739,-284.353,-278.032,-272.169
-275.449,-268.968,-262.71,-255.942,-248.309,-238.192,-229.079,-217.259,-200.833,-177.516,-134.222,-81.9285,-26.5757,26.5757,81.9285,134.222,177.516,200.833,217.259,229.079,238.192,248.309,255.942,262.71,268.968,275.449,280.922,287.117,293.653,300.595,308.719,316.5,324.875,334.153,343.083,351.26,356.254,357.448,354.643,347.604,337.263,324.113,310.493,296.754,284.298,272.865,261.633,251.859,242.809,234.456,227.166,219.448,212.324,205.076,197.303,187.4,179.233,168.838,155.857,140.904,118.116,77.4798,25.6519,-25.6519,-77.4798,-118.116,-140.904,-155.857,-168.838,-179.233,-187.4,-197.303,-205.076,-212.324,-219.448,-227.166,-234.456,-242.809,-251.859,-261.633,-272.865,-284.298,-296.754,-310.493,-324.113,-337.263,-347.604,-354.643,-357.448,-356.254,-351.26,-343.083,-334.153,-324.875,-316.5,-308.719,-300.595,-293.653,-287.117,-280.922
-283.322,-276.979,-270.377,-263.359,-254.827,-247.625,-235.386,-222.035,-206.499,-180.782,-134.998,-81.4464,-27.0718,27.0718,81.4464,134.998,180.782,206.499,222.035,235.386,247.625,254.827,263.359,270.377,276.979,283.322,289.48,295.961,302.801,310.75,317.96,326.542,336.028,345.255,354.423,362.473,367.713,368.625,365.853,359.293,348.888,335.523,321.552,308.143,295.007,282.992,272.565,261.795,252.47,243.893,236.026,228.443,221.02,213.59,205.019,198.261,186.872,174.647,161.954,146.283,121.96,77.9129,26.3751,-26.3751,-77.9129,-121.96,-146.283,-161.954,-174.647,-186.872,-198.261,-205.019,-213.59,-221.02,-228.443,-236.026,-243.893,-252.47,-261.795,-272.565,-282.992,-295.007,-308.143,-321.552,-335.523,-348.888,-359.293,-365.853,-368.625,-367.713,-362.473,-354.423,-345.255,-336.028,-326.542,-317.96,-310.75,-302.801,-295.961,-289.48
-291.195,-284.792,-277.945,-270.422,-262.683,-251.166,-241.99,-228.228,-211.9,-183.671,-136.317,-81.0771,-28.361,28.361,81.0771,136.317,183.671,211.9,228.228,241.99,251.166,262.683,270.422,277.945,284.792,291.195,297.939,304.674,311.92,319.357,328.175,336.5,346.247,355.699,365.554,373.531,378.803,379.715,376.955,370.709,359.973,346.668,332.49,319.102,305.506,293.711,281.867,271.662,261.995,253.237,244.886,237.26,229.618,221.709,213.948,202.762,194.244,182.575,168.744,151.647,124.856,78.5384,27.3926,-27.3926,-78.5384,-124.856,-151.647,-168.744,-182.575,-194.244,-202.762,-213.948,-221.709,-229.618,-237.26,-244.886,-253.237,-261.995,-271.662,-281.867,-293.711,-305.506,-319.102,-332.49,-346.668,-359.973,-370.709,-376.955,-379.715,-378.803,-373.531,-365.554,-355.699,-346.247,-336.5,-328.175,-319.357,-311.92,-304.674,-297.939
