18.9212,20.7955,22.882,25.1078,27.4975,30.005,32.5092,35.0648,37.6281,40.2181,42.889,45.2491,47.1397,47.1397,45.2491,42.889,40.2181,37.6281,35.0648,32.5092,30.005,27.4975,25.1078,22.882,20.7955,18.9212,17.1489,15.6254,14.3355,13.3434,12.6862,12.1755,11.9641,11.7099,11.5283,12.1743,12.2271,12.2133,12.2133,12.2271,12.1743,11.5283,11.7099,11.9641,12.1755,12.6862,13.3434,14.3355,15.6254,17.1489,18.9212,20.7955,22.882,25.1078,27.4975,30.005,32.5092,35.0648,37.6281,40.2181,42.889,45.2491,47.1397,47.1397,45.2491,42.889,40.2181,37.6281,35.0648,32.5092,30.005,27.4975,25.1078,22.882,20.7955,18.9212,17.1489,15.6254,14.3355,13.3434,12.6862,12.1755,11.9641,11.7099,11.5283,12.1743,12.2271,12.2133,12.2133,12.2271,12.1743,11.5283,11.7099,11.9641,12.1755,12.6862,13.3434,14.3355,15.6254,17.1489
29.5252,31.6925,34.1015,36.6659,38.9099,42.0867,45.5221,48.4926,51.473,54.4852,57.6294,60.4903,62.8677,62.8677,60.4903,57.6294,54.4852,51.473,48.4926,45.5221,42.0867,38.9099,36.6659,34.1015,31.6925,29.5252,27.5787,25.8171,24.2109,23.455,21.6443,20.6288,19.6835,18.8723,18.6292,18.5421,17.7763,14.6159,10.1894,6.54034,5.45789,4.58732,4.218,4.18491,3.69572,3.13133,3.09873,4.45596,5.431,6.72354,8.25227,9.88476,11.6126,13.4829,15.8828,17.4662,19.4439,21.6441,23.6873,25.9555,28.0454,29.9785,31.3551,31.3551,29.9785,28.0454,25.9555,23.6873,21.6441,19.4439,17.4662,15.8828,13.4829,11.6126,9.88476,8.25227,6.72354,5.431,4.45596,3.09873,3.13133,3.69572,4.18491,4.218,4.58732,5.45789,6.54034,10.1894,14.6159,17.7763,18.5421,18.6292,18.8723,19.6835,20.6288,21.6443,23.455,24.2109,25.8171,27.5787
40.1291,42.6081,45.2609,48.1542,51.6271,54.5553,58.0464,61.2818,64.9618,68.7577,72.2655,75.8022,78.3019,78.3019,75.8022,72.2655,68.7577,64.9618,61.2818,58.0464,54.5553,51.6271,48.1542,45.2609,42.6081,40.1291,37.9695,35.9226,34.1639,31.9558,31.3529,29.3304,29.2395,27.9018,26.0772,24.3224,22.669,17.3283,7.377,1.7938,-1.16955,-2.39403,-4.42362,-5.74606,-5.51321,-6.01632,-5.35937,-5.51017,-4.68584,-3.68387,-2.41667,-1.06363,0.410145,1.9424,3.12748,5.26553,6.53928,8.66573,10.2734,11.6736,13.1383,14.6187,15.684,15.684,14.6187,13.1383,11.6736,10.2734,8.66573,6.53928,5.26553,3.12748,1.9424,0.410145,-1.06363,-2.41667,-3.68387,-4.68584,-5.51017,-5.35937,-6.01632,-5.51321,-5.74606,-4.42362,-2.39403,-1.16955,1.7938,7.377,17.3283,22.669,24.3224,26.0772,27.9018,29.2395,29.3304,31.3529,31.9558,34.1639,35.9226,37.9695
50.7331,53.4934,56.3582,59.6416,63.0902,66.68,70.6494,74.5251,78.887,82.9306,86.9522,91.019,93.6393,93.6393,91.019,86.9522,82.9306,78.887,74.5251,70.6494,66.68,63.0902,59.6416,56.3582,53.4934,50.7331,48.3041,46.1144,43.9575,42.1925,40.0479,38.5278,36.2268,34.9583,33.2174,30.1991,27.5167,20.2246,4.35927,-3.0774,-7.11565,-9.44947,-11.2541,-13.4215,-14.3655,-15.0764,-15.5343,-15.3295,-14.9054,-14.058,-13.0856,-12.0081,-10.7485,-9.62901,-8.33792,-7.24711,-6.07893,-4.99935,-3.69979,-2.62676,-1.74743,-0.780956,0.0459677,0.0459677,-0.780956,-1.74743,-2.62676,-3.69979,-4.99935,-6.07893,-7.24711,-8.33792,-9.62901,-10.7485,-12.0081,-13.0856,-14.058,-14.9054,-15.3295,-15.5343,-15.0764,-14.3655,-13.4215,-11.2541,-9.44947,-7.11565,-3.0774,4.35927,20.2246,27.5167,30.1991,33.2174,34.9583,36.2268,38.5278,40.0479,42.1925,43.9575,46.1144,48.3041
61.3371,64.3676,67.6946,71.0842,74.4993,78.9802,83.057,87.89,92.3023,97.0093,101.63,106.011,108.995,108.995,106.011,101.63,97.0093,92.3023,87.89,83.057,78.9802,74.4993,71.0842,67.6946,64.3676,61.3371,58.623,56.0809,53.8379,52.1258,49.9351,47.3806,44.9323,42.5528,40.1534,36.7419,32.9184,22.618,1.48897,-8.67907,-12.9838,-16.8908,-19.5037,-21.2967,-23.5899,-24.6615,-25.6006,-25.2497,-24.9275,-24.4401,-23.7545,-22.9681,-22.1895,-21.1839,-19.9784,-19.4144,-18.7283,-18.1899,-17.5633,-16.9732,-16.5262,-16.1426,-15.7185,-15.7185,-16.1426,-16.5262,-16.9732,-17.5633,-18.1899,-18.7283,-19.4144,-19.9784,-21.1839,-22.1895,-22.9681,-23.7545,-24.4401,-24.9275,-25.2497,-25.6006,-24.6615,-23.5899,-21.2967,-19.5037,-16.8908,-12.9838,-8.67907,1.48897,22.618,32.9184,36.7419,40.1534,42.5528,44.9323,47.3806,49.9351,52.1258,53.8379,56.0809,58.623
71.941,75.1772,78.7085,82.506,87.1268,91.0634,95.6558,100.593,105.66,110.986,116.23,120.907,124.369,124.369,120.907,116.23,110.986,105.66,100.593,95.6558,91.0634,87.1268,82.506,78.7085,75.1772,71.941,68.9043,66.1809,63.6358,60.4826,58.1466,56.4735,54.4251,50.9998,46.8807,43.2166,38.355,23.9533,-0.352019,-14.3723,-19.1665,-24.0861,-27.8893,-30.7459,-32.3602,-33.4577,-34.005,-35.0913,-35.0998,-34.8075,-34.4235,-33.8895,-33.3361,-32.7418,-32.7614,-31.9916,-31.3206,-31.1173,-31.1834,-31.3436,-31.3444,-31.4719,-31.6256,-31.6256,-31.4719,-31.3444,-31.3436,-31.1834,-31.1173,-31.3206,-31.9916,-32.7614,-32.7418,-33.3361,-33.8895,-34.4235,-34.8075,-35.0998,-35.0913,-34.005,-33.4577,-32.3602,-30.7459,-27.8893,-24.0861,-19.1665,-14.3723,-0.352019,23.9533,38.355,43.2166,46.8807,50.9998,54.4251,56.4735,58.1466,60.4826,63.6358,66.1809,68.9043
82.545,85.9381,89.7097,93.9468,98.3893,103.292,108.175,113.926,119.47,124.902,130.676,135.835,139.482,139.482,135.835,130.676,124.902,119.47,113.926,108.175,103.292,98.3893,93.9468,89.7097,85.9381,82.545,79.191,76.1819,73.3432,70.8237,68.4114,65.4207,61.2365,57.5884,53.7672,49.5867,42.5692,25.3953,-1.9485,-19.1734,-25.9085,-31.1025,-34.5761,-37.6565,-41.3606,-43.2415,-44.316,-44.9021,-45.2064,-45.1993,-45.0924,-44.7919,-44.5049,-44.3502,-44.0808,-44.0629,-44.0583,-44.7666,-45.2641,-45.6555,-46.173,-46.8669,-47.395,-47.395,-46.8669,-46.173,-45.6555,-45.2641,-44.7666,-44.0583,-44.0629,-44.0808,-44.3502,-44.5049,-44.7919,-45.0924,-45.1993,-45.2064,-44.9021,-44.316,-43.2415,-41.3606,-37.6565,-34.5761,-31.1025,-25.9085,-19.1734,-1.9485,25.3953,42.5692,49.5867,53.7672,57.5884,61.2365,65.4207,68.4114,70.8237,73.3432,76.1819,79.191
92.9385,96.6381,100.824,105.254,109.661,115.173,120.897,126.836,132.691,138.869,144.923,150.769,154.296,154.296,150.769,144.923,138.869,132.691,126.836,120.897,115.173,109.661,105.254,100.824,96.6381,92.9385,89.4596,86.2161,83.1593,80.5234,76.3043,73.7091,69.9421,65.7564,60.9662,55.1882,46.8633,27.2653,-4.26729,-23.3812,-32.5198,-37.8806,-42.9699,-46.5094,-49.7513,-51.7965,-54.2207,-54.7447,-55.2643,-55.5513,-55.6311,-55.6348,-55.7619,-55.8814,-55.7844,-56.6759,-57.0944,-57.9671,-58.8289,-59.9051,-61.0516,-62.2208,-63.0081,-63.0081,-62.2208,-61.0516,-59.9051,-58.8289,-57.9671,-57.0944,-56.6759,-55.7844,-55.8814,-55.7619,-55.6348,-55.6311,-55.5513,-55.2643,-54.7447,-54.2207,-51.7965,-49.7513,-46.5094,-42.9699,-37.8806,-32.5198,-23.3812,-4.26729,27.2653,46.8633,55.1882,60.9662,65.7564,69.9421,73.7091,76.3043,80.5234,83.1593,86.2161,89.4596
103.262,107.325,111.734,116.494,122.105,127.27,133.383,139.224,146.018,152.707,159.185,165.409,169.016,169.016,165.409,159.185,152.707,146.018,139.224,133.383,127.27,122.105,116.494,111.734,107.325,103.262,99.6416,96.1769,92.8104,88.904,86.698,81.8585,78.4879,73.8136,68.0689,60.8318,51.7293,29.0463,-6.47432,-28.4545,-38.3689,-44.7523,-50.6197,-55.8326,-58.3064,-61.6678,-62.5597,-64.4577,-65.316,-65.8316,-66.1263,-66.4804,-66.8858,-67.3549,-68.4446,-68.7127,-70.1593,-70.9863,-72.3999,-74.1017,-75.8844,-77.4351,-78.579,-78.579,-77.4351,-75.8844,-74.1017,-72.3999,-70.9863,-70.1593,-68.7127,-68.4446,-67.3549,-66.8858,-66.4804,-66.1263,-65.8316,-65.316,-64.4577,-62.5597,-61.6678,-58.3064,-55.8326,-50.6197,-44.7523,-38.3689,-28.4545,-6.47432,29.0463,51.7293,60.8318,68.0689,73.8136,78.4879,81.8585,86.698,88.904,92.8104,96.1769,99.6416
113.585,117.979,122.601,127.681,133.148,139.109,145.793,152.328,159.37,166.373,173.419,179.757,183.702,183.702,179.757,173.419,166.373,159.37,152.328,145.793,139.109,133.148,127.681,122.601,117.979,113.585,109.75,106.013,102.466,99.0798,94.33,90.3609,85.2177,80.2989,74.7618,67.0822,56.4663,30.0057,-8.45619,-33.6748,-44.1163,-52.0106,-57.593,-62.7008,-66.7387,-69.6969,-72.7335,-74.1854,-75.2479,-76.0595,-76.6215,-77.3153,-77.9703,-78.7947,-79.6954,-81.1585,-82.8962,-84.5762,-86.388,-88.2991,-90.5559,-92.6002,-94.2435,-94.2435,-92.6002,-90.5559,-88.2991,-86.388,-84.5762,-82.8962,-81.1585,-79.6954,-78.7947,-77.9703,-77.3153,-76.6215,-76.0595,-75.2479,-74.1854,-72.7335,-69.6969,-66.7387,-62.7008,-57.593,-52.0106,-44.1163,-33.6748,-8.45619,30.0057,56.4663,67.0822,74.7618,80.2989,85.2177,90.3609,94.33,99.0798,102.466,106.013,109.75
