577.471,578.188,580.873,585.19,591.623,600.055,609.753,620.84,634.991,650.83,669.251,688.658,705.789,705.789,688.658,669.251,650.83,634.991,620.84,609.753,600.055,591.623,585.19,580.873,578.188,577.471,578.21,580.916,585.254,591.705,600.153,609.865,620.966,635.134,650.998,669.453,688.936,708.897,708.897,688.936,669.453,650.998,635.134,620.966,609.865,600.153,591.705,585.254,580.916,578.21,577.471,578.188,580.873,585.19,591.623,600.055,609.753,620.84,634.991,650.83,669.251,688.658,705.789,705.789,688.658,669.251,650.83,634.991,620.84,609.753,600.055,591.623,585.19,580.873,578.188,577.471,578.21,580.916,585.254,591.705,600.153,609.865,620.966,635.134,650.998,669.453,688.936,708.897,708.897,688.936,669.453,650.998,635.134,620.966,609.865,600.153,591.705,585.254,580.916,578.21
577.134,577.958,580.538,584.957,591.115,598.408,609.258,621.298,635.077,650.154,668.926,688.214,704.379,704.379,688.214,668.926,650.154,635.077,621.298,609.258,598.408,591.115,584.957,580.538,577.958,577.134,578.008,580.641,585.115,591.335,598.857,609.549,621.646,634.885,651.236,668.926,689.563,708.969,709.001,688.847,669.379,650.552,635.437,621.63,609.575,598.707,591.396,585.214,580.772,578.169,577.322,578.175,580.789,585.245,591.452,598.96,609.643,621.728,634.957,651.3,668.973,689.572,707.386,707.386,689.572,668.973,651.3,634.957,621.728,609.643,598.96,591.452,585.245,580.789,578.175,577.322,578.169,580.772,585.214,591.396,598.707,609.575,621.63,635.437,650.552,669.379,688.847,709.001,708.969,689.563,668.926,651.236,634.885,621.646,609.549,598.857,591.335,585.115,580.641,578.008
576.796,577.674,580.247,584.737,590.794,599.471,608.521,620.889,634.446,650.124,668.083,688.102,702.006,702.006,688.102,668.083,650.124,634.446,620.889,608.521,599.471,590.794,584.737,580.247,577.674,576.796,577.753,580.409,584.978,591.141,599.884,609.367,621.23,634.755,651.1,668.46,689.783,708.234,708.328,689.352,668.786,650.754,635.037,621.45,609.046,599.972,591.267,585.187,580.671,578.074,577.172,578.109,580.746,585.302,591.452,600.191,609.668,621.538,635.059,651.398,668.752,690.07,708.361,708.361,690.07,668.752,651.398,635.059,621.538,609.668,600.191,591.452,585.302,580.746,578.109,577.172,578.074,580.671,585.187,591.267,599.972,609.046,621.45,635.037,650.754,668.786,689.352,708.328,708.234,689.783,668.46,651.1,634.755,621.23,609.367,599.884,591.141,584.978,580.409,577.753
576.458,577.347,579.995,584.354,590.663,597.692,608.217,619.747,633.749,649.897,667.133,687.428,699.173,699.173,687.428,667.133,649.897,633.749,619.747,608.217,597.692,590.663,584.354,579.995,577.347,576.458,577.456,580.212,584.69,591.11,598.255,608.875,620.666,634.657,650.63,668.581,689.046,707.14,707.203,689.293,668.084,650.758,634.552,620.51,608.948,598.392,591.335,584.997,580.61,577.935,577.023,578,580.741,585.206,591.62,598.76,609.383,621.174,635.174,651.158,669.12,689.61,708.985,708.985,689.61,669.12,651.158,635.174,621.174,609.383,598.76,591.62,585.206,580.741,578,577.023,577.935,580.61,584.997,591.335,598.392,608.948,620.51,634.552,650.758,668.084,689.293,707.203,707.14,689.046,668.581,650.63,634.657,620.666,608.875,598.255,591.11,584.69,580.212,577.456
576.121,576.98,579.581,583.91,589.934,598.61,607.671,619.98,633.134,649.278,666.699,685.822,695.985,695.985,685.822,666.699,649.278,633.134,619.98,607.671,598.61,589.934,583.91,579.581,576.98,576.121,577.118,579.862,584.332,590.483,599.307,608.192,621.055,634.683,649.86,668.55,687.971,705.444,705.63,688.309,667.899,650.375,634.16,620.956,608.609,599.514,590.803,584.746,580.387,577.757,576.873,577.851,580.582,585.042,591.191,600.018,608.906,621.778,635.421,650.62,669.338,688.821,708.912,708.912,688.821,669.338,650.62,635.421,621.778,608.906,600.018,591.191,585.042,580.582,577.851,576.873,577.757,580.387,584.746,590.803,599.514,608.609,620.956,634.16,650.375,667.899,688.309,705.63,705.444,687.971,668.55,649.86,634.683,621.055,608.192,599.307,590.483,584.332,579.862,577.118
575.783,576.572,579.089,583.427,589.571,596.873,607.233,619.033,632.411,648.346,666.36,683.895,693.172,693.172,683.895,666.36,648.346,632.411,619.033,607.233,596.873,589.571,583.427,579.089,576.572,575.783,576.74,579.425,583.934,590.271,597.581,608.258,620.154,634.043,649.572,668.049,687.447,703.813,703.854,687.083,667.813,649.675,633.666,620.232,608.378,597.973,590.635,584.456,580.084,577.538,576.724,577.662,580.335,584.838,591.173,598.488,609.182,621.101,635.01,650.562,669.087,688.659,708.707,708.707,688.659,669.087,650.562,635.01,621.101,609.182,598.488,591.173,584.838,580.335,577.662,576.724,577.538,580.084,584.456,590.635,597.973,608.378,620.232,633.666,649.675,667.813,687.083,703.854,703.813,687.447,668.049,649.572,634.043,620.154,608.258,597.581,590.271,583.934,579.425,576.74
575.446,576.112,578.612,582.883,589.151,597.438,606.882,618.08,632.089,647.105,665.681,682.256,690.168,690.168,682.256,665.681,647.105,632.089,618.08,606.882,597.438,589.151,582.883,578.612,576.112,575.446,576.307,578.991,583.467,589.964,598.45,608.07,619.467,633.239,649.394,667.136,687.197,701.538,701.863,686.414,667.394,648.666,633.554,619.477,608.234,598.746,590.413,584.105,579.797,577.267,576.575,577.419,580.091,584.565,591.065,599.565,609.2,620.612,634.416,650.616,668.426,689.034,708.14,708.14,689.034,668.426,650.616,634.416,620.612,609.2,599.565,591.065,584.565,580.091,577.419,576.575,577.267,579.797,584.105,590.413,598.746,608.234,619.477,633.554,648.666,667.394,686.414,701.863,701.538,687.197,667.136,649.394,633.239,619.467,608.07,598.45,589.964,583.467,578.991,576.307
574.838,575.554,578.132,582.388,588.216,595.359,605.996,617.995,631.345,646.46,664.22,680.923,686.253,686.253,680.923,664.22,646.46,631.345,617.995,605.996,595.359,588.216,582.388,578.132,575.554,574.838,575.777,578.588,583.079,589.189,596.763,607.421,619.537,632.625,648.825,666.032,686.352,698.647,698.976,686.046,666.189,648.254,633.038,619.614,607.554,596.86,589.675,583.803,579.508,576.897,576.156,577.077,579.88,584.371,590.489,598.072,608.757,620.904,634.028,650.28,667.568,688.811,706.971,706.971,688.811,667.568,650.28,634.028,620.904,608.757,598.072,590.489,584.371,579.88,577.077,576.156,576.897,579.508,583.803,589.675,596.86,607.554,619.614,633.038,648.254,666.189,686.046,698.976,698.647,686.352,666.032,648.825,632.625,619.537,607.421,596.763,589.189,583.079,578.588,575.777
574.142,574.911,577.363,581.659,587.588,595.982,605.116,616.596,630.023,645.865,662.756,678.875,682.021,682.021,678.875,662.756,645.865,630.023,616.596,605.116,595.982,587.588,581.659,577.363,574.911,574.142,575.163,577.875,582.44,588.659,597.297,606.962,618.195,631.915,647.99,665.647,684.606,695.391,695.757,684.968,664.982,647.893,631.94,618.434,606.88,597.691,589.24,583.266,578.929,576.442,575.647,576.652,579.357,583.925,590.153,598.817,608.504,619.778,633.543,649.678,667.434,687.694,705.423,705.423,687.694,667.434,649.678,633.543,619.778,608.504,598.817,590.153,583.925,579.357,576.652,575.647,576.442,578.929,583.266,589.24,597.691,606.88,618.434,631.94,647.893,664.982,684.968,695.757,695.391,684.606,665.647,647.99,631.915,618.195,606.962,597.297,588.659,582.44,577.875,575.163
573.445,574.24,576.665,580.928,587.056,593.847,604.329,615.562,629.023,644.833,661.794,675.817,677.713,677.713,675.817,661.794,644.833,629.023,615.562,604.329,593.847,587.056,580.928,576.665,574.24,573.445,574.521,577.235,581.796,588.221,595.319,605.991,617.744,631.53,646.805,665.124,682.634,692.104,692.256,682.959,664.279,647.098,631.153,617.598,606.296,595.747,588.906,582.727,578.42,575.959,575.138,576.199,578.907,583.474,589.915,597.03,607.738,619.526,633.37,648.726,667.166,686.435,703.317,703.317,686.435,667.166,648.726,633.37,619.526,607.738,597.03,589.915,583.474,578.907,576.199,575.138,575.959,578.42,582.727,588.906,595.747,606.296,617.598,631.153,647.098,664.279,682.959,692.256,692.104,682.634,665.124,646.805,631.53,617.744,605.991,595.319,588.221,581.796,577.235,574.521
